Rank,Name,Chip time,St. number,Nationality,Age cat.
450,MARTIN KRÁL´,3:24:29,1604,SVK,MAM
451,FRANTIŠEK KANA,3:24:36,3490,SVK,MAM
452,MIROSLAV PÁNEK,3:24:37,283,CZE,MAM
453,ROGER TRUDEAU,3:24:39,1709,USA,M40
454,VÁCLAV KUŽEL,3:24:46,864,CZE,MAM
455,RÓBERT SEDLÁK,3:24:47,3509,SVK,MAM
456,PAVEL TUNKL,3:24:49,176,CZE,M45
457,ANDREW WESTERMAN,3:24:52,948,GBR,M50
458,RÉMI CAPELLE,3:25:01,355,FRA,MAM
459,REGIS BOQUELET,3:25:05,596,FRA,M50
460,LOTHAR MENGERT,3:25:06,1860,GER,M50
461,MAREK SUMERLING,3:25:15,424,SVK,MAM
462,BARRY PIERO BIONDI,3:25:17,1234,GBR,MAM
463,DANIEL MCFARLAND,3:25:20,3022,USA,M40
464,STANISLAV HNÍZDIL,3:25:22,826,CZE,MAM
465,THOMAS PURCZ,3:25:23,1065,GER,M45
467,MILAN HELUS,3:25:25,3975,CZE,MAM
466,MARJAN JAUK,3:25:25,2089,SLO,MAM
468,JAKUB SLANEC,3:25:29,702,CZE,MAM
469,ONDREJ RÍPA,3:25:31,1199,CZE,MAM
470,JENS PEDER KOCH,3:25:32,564,DEN,MAM
471,MILAN NEMCEK,3:25:35,1120,SVK,M50
472,JOSE IBIZA,3:25:36,1037,ESP,MAM
473,TIM BOONE,3:25:38,545,GBR,M50
474,VÍTEZSLAV KUPSA,3:25:41,715,CZE,MAM
475,RAYMOND COBB,3:25:43,239,CAN,M45
476,VANDA KADERÁBKOVÁ-BREZIN,3:25:46,F62,CZE,W35
477,PAVEL SLEPICKA,3:25:51,472,CZE,MAM
478,OTAKAR MARTINEC,3:25:52,1663,CZE,MAM
479,JOHN ROBERTS,3:25:59,1184,SCO,MAM
480,DUŠAN ŠEBEK,3:26:03,774,CZE,MAM
481,CARYN CLOETE,3:26:04,F795,RSA,WAM
482,BRENDAN WATKINS,3:26:05,1903,IRL,MAM
483,PETR SOCHMAN,3:26:07,3823,CZE,MAM
484,MARCEL UNGR,3:26:08,989,CZE,MAM
485,KJETIL LARSEN,3:26:10,3333,NOR,MAM
486,EVA VYSUCKOVÁ,3:26:12,F285,CZE,WAM
487,ANDREW OUTHWAITE,3:26:12,3677,AUS,MAM
488,JIRÍ DOSKOCIL,3:26:15,464,CZE,M45
489,FERNANDA MIRONE,3:26:15,F121,ITA,W40
490,GIOVANNI GALLO,3:26:16,3571,ITA,M40
491,VIKTOR CVILINK,3:26:20,873,CZE,MAM
492,HEBEISEN XAVIER,3:26:21,1166,FRA,M55
493,HAMON PHILIPPE,3:26:22,338,FRA,M40
494,JESPER SOENDERGAARD,3:26:23,436,DEN,MAM
495,JAKUB HUBINGER,3:26:27,2816,CZE,MAM
496,ZHAN SU,3:26:28,3763,GBR,MAM
497,WILL HARRISON,3:26:31,246,GBR,MAM
499,YANN GODFRIN,3:26:32,722,FRA,M40
498,KEVIN BORG,3:26:32,1186,MAL,MAM
500,MIROSLAV RIHA,3:26:33,737,CZE,M60
502,ALEŠ HANEK,3:26:34,3429,CZE,MAM
501,JAROMIR STRATIL,3:26:34,295,CZE,MAM
503,ŠTEPÁN KOVARÍK,3:26:36,1061,CZE,MAM
504,ILLNER JAKUB,3:26:36,1711,CZE,M40
505,MATTEO BONALUMI,3:26:37,1244,SUI,MAM
506,GABRIEL NEPKO,3:26:39,620,SVK,M50
507,SLAVOMÍR MICHALIK,3:26:40,264,SVK,M40
508,JEAN-LUC DABOUINEAU,3:26:42,331,FRA,M40
510,LUBOŠ KUŠNÍR,3:26:43,3231,CZE,MAM
509,PATRICK JACQUINOT,3:26:43,1512,FRA,MAM
511,THOMAS BUHR,3:26:49,3808,AUT,M40
512,GÁBOR BODNÁR,3:26:50,729,HUN,MAM
513,IBON IRACULIS,3:26:50,1239,ESP,MAM
515,ROMAN KOŠTÁK,3:26:52,376,CZE,MAM
516,ANDREA PAOLO CARIMATI,3:26:52,1195,ITA,MAM
514,BÁLINT CSÓKA,3:26:52,2577,HUN,MAM
517,MARIO HEINICKE,3:26:54,1853,GER,M45
518,STEFANO BATTAGLIA,3:26:54,587,ITA,M45
519,JAN MAJER,3:26:56,1101,CZE,MAM
520,MARC DESPLAS,3:26:58,381,FRA,M50
523,ULF KÜHNE,3:27:03,217,GER,MAM
521,MICHAEL CLAYTON,3:27:03,3068,AUS,MAM
522,LORENZO CROATTINI,3:27:03,2764,ITA,M50
524,RAFAŁ BUDNIOK,3:27:06,218,POL,MAM
525,RALF WITZMANN,3:27:07,3792,GER,MAM
526,CLAUDIO LOLLO,3:27:08,1230,ITA,M50
527,KRASIMIR GUEORGUIEV,3:27:08,1044,BUL,MAM
531,VINCENZO LICCIARDELLO,3:27:12,2555,ITA,M40
528,MILAN RÍHA,3:27:12,1423,CZE,MAM
530,DAVID SHENNAN,3:27:12,3661,GBR,MAM
529,LANAU ERIC,3:27:12,704,FRA,M45
532,IMRE KISS,3:27:14,2529,HUN,MAM
533,MILOŠ KROC,3:27:16,2857,CZE,MAM
534,MARIO PUCCIARELLI,3:27:18,514,ITA,M40
535,IVAN KOLÁR,3:27:19,1852,CZE,M45
536,ONDREJ SRAMEK,3:27:21,4041,CZE,MAM
537,JAN KUPR,3:27:22,3399,CZE,MAM
538,MARY GARAVAN,3:27:25,F792,IRL,W40
539,BOHUMIL MAREŠ,3:27:26,1729,CZE,M55
540,LUDOVÍT VOLEK,3:27:28,287,SVK,M55
541,JAROSLAV VYKOUKAL,3:27:29,646,CZE,M40
542,JAN ISAKSEN,3:27:32,162,DEN,M40
543,MICHAL BENES,3:27:33,4036,CZE,MAM
544,SALVATORE BUONOCORE,3:27:33,2787,ITA,M50
545,GEORGIE RIPPER,3:27:34,F151,GBR,WAM
546,RICHARD HURDLE,3:27:35,1506,GBR,MAM
547,ROMEO TIGRE,3:27:37,411,ITA,M40
548,OLDRICH VYSOUDIL,3:27:38,430,CZE,M45
549,DENISA KOZÁKOVÁ,3:27:39,F55,CZE,WAM
550,VÁCLAV NOHÁCEK,3:27:40,2679,CZE,MAM
551,LADISLAV NOVÁK,3:27:40,1104,CZE,MAM
553,ONDREJ UHER,3:27:41,1894,CZE,MAM
552,MILOŠ ŠKORPIL,3:27:41,1893,CZE,M50
554,STANISLAV CECRLE,3:27:42,4075,CZE,MAM
555,STEFANO SGARIGLIA,3:27:43,1734,ITA,M45
556,STEFANO STRAMIGIOLI,3:27:44,370,ITA,M50
557,ROMAN STRÝCEK,3:27:44,713,CZE,MAM
558,ALAN MOSELEY,3:27:45,3847,GBR,MAM
559,FRANCISCO SANCHEZ PENAS,3:27:55,1142,ESP,M40
560,MIROSLAV GABRIEL,3:27:57,1967,CZE,M40
563,PETR BAYER,3:27:59,181,CZE,M40
561,ROMAN DRAHONOVSKÝ,3:27:59,683,CZE,M40
562,VÁCLAV TREPKA,3:27:59,3330,CZE,MAM
564,MARTIN HAIZMANN,3:28:00,1205,GER,M45
565,CHADWIN THOMAS,3:28:01,1035,USA,MAM
566,JO WEBB,3:28:08,F843,GBR,W45
567,ANTONIO PEREZ CASAS,3:28:10,326,ESP,MAM
568,COLIN TRICKER,3:28:11,215,GBR,MAM
569,JIRÍ STEHLÍK,3:28:11,3586,CZE,MAM
570,SALVATORE ALBRIZIO,3:28:20,2788,ITA,M50
571,JIRÍ HADRAVA,3:28:23,2733,CZE,MAM
572,MICHAEL KLEIN,3:28:25,549,ISR,MAM
573,PETR KUBIŠTA,3:28:28,2449,CZE,MAM
574,JERZY PIOTRKOWSKI,3:28:29,448,POL,M50
575,KAZIMIERZ MLAK,3:28:30,328,POL,M50
576,TOM FARSIDES,3:28:32,163,GBR,M45
577,MARK LEARY,3:28:34,200,GBR,MAM
578,JOHN STRONG,3:28:35,966,USA,M55
579,ANGEL L. CABEZA BERMUDEZ,3:28:36,497,ESP,MAM
580,DAMIEN GUIDEC,3:28:41,735,FRA,MAM
582,REIS VICTOR,3:28:42,3454,SUI,M40
581,ALES CELINA,3:28:42,1740,CZE,M40
583,JENS GRAVESEN,3:28:43,871,DEN,M45
584,ADAMCZYK ERIC,3:28:44,605,FRA,M45
585,NOHEMI HERRERA,3:28:45,F116,COL,W40
586,JOACHIM CARDOSO,3:28:46,2558,FRA,M45
587,DAMIEN FROCHAUX,3:28:48,1066,SUI,MAM
588,ADAM BORSKI,3:28:50,553,POL,MAM
589,FAUSTO BOSCA,3:28:52,1178,ITA,M55
590,TOMÁŠ TONDER,3:28:55,3577,CZE,MAM
593,TOMÁŠ KLÁPŠTE,3:28:56,2393,CZE,MAM
592,BERETTA GIORGIO,3:28:56,671,ITA,M40
591,JOSE LUIS GUTIERREZ MIRO,3:28:56,1865,ESP,M55
596,PETR PLAVEC,3:29:02,2893,CZE,MAM
594,DANIEL HORVATH,3:29:02,1829,USA,M55
595,PAVEL DAVID,3:29:02,2683,CZE,MAM
597,DANIEL KOREN,3:29:03,1070,ISR,M50
599,JÖRN BRAST,3:29:04,3554,GER,MAM
598,DIDIER DE RAMMELAERE,3:29:04,610,BEL,M40
600,PATRICE ROULAND,3:29:05,627,FRA,M40
601,ISABEL DUMALL PUERTOLAS,3:29:07,F287,ESP,W40
602,MARIA ISABEL TAHONA CRESPO,3:29:10,F135,ESP,W35
603,FRANTIŠEK NOVÁK,3:29:13,1322,CZE,MAM
604,FERDINANDO MORETTI,3:29:15,2768,ITA,M40
605,RICCARDO VAGLIASINDI,3:29:17,1069,ITA,M40
606,PETER KANDL,3:29:18,1003,SUI,M40
607,WAPP FELIX,3:29:19,1045,SUI,M45
608,PAVEL KRATINA,3:29:19,3050,CZE,M40
609,GUIDO SANNINO,3:29:20,1114,ITA,M50
610,SIMON NORD,3:29:23,1094,GER,M40
611,JAN BARTOŠ,3:29:25,1856,CZE,MAM
612,JAN KNÝR,3:29:26,636,CZE,M45
613,PETR SCHIMM,3:29:27,501,CZE,MAM
614,TUOMAS SEPPALA,3:29:33,709,FIN,M40
615,LUCA SPECIANI,3:29:38,1756,ITA,M45
616,DAVID GOODWIN,3:29:43,388,GBR,M40
617,RYSZARD SIKORSKI,3:29:45,685,POL,M45
618,OLIVIER TANTER,3:29:45,1126,FRA,M45
619,MARTIN POSPÍŠEK,3:29:46,3583,CZE,M40
620,VÁCLAV BÍLÝ,3:29:52,2518,CZE,MAM
621,PAVEL VAKRCKA,3:29:56,1830,CZE,M40
622,IVAN JANDECKA,3:30:03,2752,CZE,M45
623,ERICH RINKA,3:30:03,105,CZE,M50
624,DUŠAN KULTÁN,3:30:10,1023,SVK,M50
625,ULRICH METZL,3:30:12,585,GER,M45
626,DANIEL BUBLA,3:30:16,543,CZE,M40
627,MARK BEESON,3:30:16,2614,GBR,MAM
628,PETR HLAVÁC,3:30:17,1947,CZE,MAM
629,DINO FINOTTO,3:30:18,417,ITA,MAM
630,TOMÁŠ CÍŽEK,3:30:19,2005,CZE,MAM
631,JAKUB KAŠPARU,3:30:22,4054,CZE,MAM
632,TAMAS HORVATH,3:30:22,1878,HUN,MAM
633,ZDENEK BOMBERA,3:30:26,3969,CZE,M55
634,JONATHAN SIMPSON,3:30:28,397,GBR,MAM
635,PETR ZAPLETAL,3:30:31,1752,CZE,M45
636,ZDENEK MAŠEK,3:30:32,1630,CZE,MAM
637,EDWARD SANDRY,3:30:35,3664,GBR,MAM
638,MARTIN BORKOVEC,3:30:36,1882,CZE,MAM
640,ANTONIO MARTÍNEZ BANUELOZ,3:30:37,1862,ESP,M45
639,PETR HRCEK,3:30:37,3263,CZE,M45
641,VINCENT ROUSSEL,3:30:43,2056,FRA,MAM
642,SAMUEL STRAKA,3:30:50,188,CZE,M50
644,JOSE IGNACIO LATASA BETES,3:30:53,855,ESP,M45
643,MASSIMO PIAZZA,3:30:53,3885,ITA,M40
645,KLÁRA JAKEŠOVÁ,3:30:59,F224,CZE,WAM
646,JAGLIN MARIE ANNICK,3:31:02,F112,FRA,W50
647,NICOLAS FAVRE,3:31:06,626,FRA,M40
648,JIRÍ NESVADBA,3:31:09,1393,CZE,MAM
649,MILAN KEJÍK,3:31:12,3588,CZE,M40
650,KAREL PROKOP,3:31:13,1976,CZE,M50
651,MARTIN KAMARÁD,3:31:14,1374,CZE,MAM
652,TUNGA SALTHAMMER,3:31:16,540,GER,M45
653,KAREL ŠTÝBR,3:31:19,822,CZE,MAM
654,MIROSLAV ŽABENSKÝ,3:31:20,109,CZE,MAM
655,FRANCOIS RIMBAULT,3:31:21,2057,USA,MAM
656,LUBOŠ HALGAŠ,3:31:24,2771,SVK,M40
657,RICHTER JÖRG,3:31:25,2066,GER,M40
658,YVON GUEIRARD,3:31:25,3663,FRA,M50
659,MARIAILARIA FOSSATI,3:31:28,F133,ITA,W35
660,LORENZO GAZZELLONE,3:31:28,253,ITA,M40
661,PETR HAILAND,3:31:31,1922,CZE,MAM
662,VÁCLAV PUR,3:31:37,3452,CZE,M50
663,DANEAU PASCAL,3:31:38,334,FRA,M40
664,ANDREA ROMEI,3:31:42,1685,ITA,M40
665,PAVEL ZÁCHA,3:31:43,1158,CZE,MAM
666,DOMENICO ERRICHIELLO,3:31:44,2785,ITA,MAM
667,TOMÁŠ KRECEK,3:31:53,1001,CZE,MAM
668,MENGHETTI RAPHAEL,3:31:54,2015,SUI,M50
669,ONDREJ HEJDUK,3:31:56,2751,CZE,MAM
670,ŠTEPÁN TEPLÝ,3:31:57,3734,CZE,MAM
671,ROBERTO PARIGINI,3:32:05,1224,ITA,M40
672,NICHOLAS DREGNE,3:32:08,2613,USA,MAM
673,MONCUIT DOMINIQUE,3:32:14,590,FRA,M50
674,ETTORE ROTEGLIA,3:32:14,1960,ITA,M55
675,JAROMÍR DVORÁK,3:32:18,2198,CZE,M40
676,MIKLOS JOZSA,3:32:19,3319,HUN,M45
677,MIKA AHTI,3:32:26,420,FIN,M45
678,MARTIN BENEŠ,3:32:28,1908,CZE,M40
679,MARC GRATEAU,3:32:30,1144,FRA,M40
680,PAOLO VECCHI,3:32:33,343,ITA,M40
681,VITTORIO ZAPPA,3:32:34,384,ITA,M45
682,OLE FORREN,3:32:35,697,NOR,M50
683,GRZEGORZ PIETRAWSKI,3:32:37,2892,POL,MAM
684,GÜNTHER EDER,3:32:38,652,GER,M45
685,ANTONIO TORTOLANO,3:32:44,808,ITA,M55
686,JIRÍ KOULA,3:32:46,1849,CZE,M40
687,JAROSLAV KUPR,3:32:48,305,CZE,MAM
688,ANTHONY CHARLE BALLINGER,3:32:50,1838,GBR,M40
689,PAULA GONÇALVES FERREIRA,3:32:51,F152,BRA,WAM
690,MARIO RIENZO,3:32:51,960,ITA,MAM
691,MAREK MOUCKA,3:32:56,3337,CZE,MAM
693,JACK BROSSAUD,3:32:59,1182,FRA,MAM
692,ROMAN KMOŠEK,3:32:59,3397,CZE,MAM
694,PHILIPPE LAMOUCHE,3:33:04,724,FRA,M55
695,BRUNO ENGELMANN,3:33:05,1810,GER,MAM
696,ANGELIN DES SANTOS,3:33:09,3034,CZE,M50
697,JOSE MARIA MONTON DITO,3:33:11,853,ESP,M50
698,FILIP VRÁGA,3:33:16,102,CZE,MAM
699,DAGMAR KUBROVÁ,3:33:17,F56,CZE,W45
700,MIROSLAV POSPÍŠEK,3:33:22,905,CZE,M45
701,KAZUKI WATANABE,3:33:22,681,JPN,M45
702,JUAN CRISTOBAL CAMPOY MINARRO,3:33:27,3019,ESP,M40
704,GRAHAME MAHER,3:33:28,1570,AUS,M45
703,- -,3:33:28,3996,CZE,MAM
705,DEVINS MARC,3:33:30,858,FRA,M50
706,LADISLAV SZABO,3:33:33,1007,SVK,MAM
707,OLIVIER GODARD,3:33:34,945,FRA,M50
708,DAVID KOPRIVA,3:33:35,1093,CZE,MAM
709,ALEXANDRA WHALLEY,3:33:44,F680,GBR,WAM
710,MATHE JEAN YVES,3:33:46,274,FRA,M50
711,PATRICE HOUMAULT,3:33:50,1084,FRA,M45
712,TATSUYA MOROIWA,3:33:52,738,JPN,M50
713,LADISLAV BURIAN,3:33:56,2532,CZE,MAM
714,JACEK BORDYCH,3:33:57,485,POL,MAM
715,FABRICE LOPEZ,3:33:58,810,FRA,MAM
716,ROSARIO MORMILE,3:34:00,2795,ITA,MAM
717,SARAH CORMACK,3:34:01,F155,GBR,W45
718,LUKÁŠ ZVONEK,3:34:01,3422,CZE,MAM
719,MILAN TRPKOŠ,3:34:04,3311,CZE,MAM
720,PETR BEDNÁR,3:34:06,2803,CZE,MAM
721,ALEKSANDER JEDRYKA,3:34:10,1193,POL,M40
722,PAVEL HORNÝ,3:34:12,118,CZE,MAM
723,MATTHEW LEWIS,3:34:21,965,GBR,MAM
724,WIESLAW KEPA,3:34:26,405,POL,M45
725,ROMAN HOLÝ,3:34:29,3243,CZE,MAM
726,VINCENZO RIGLIETTI,3:34:32,794,ITA,M50
727,JIN CAO,3:34:34,937,CHN,MAM
728,PIERRICK PRONO,3:34:35,1881,FRA,M50
729,MILAN CELUCH,3:34:43,112,CZE,M40
730,MAREK FILICKO,3:34:43,2505,CZE,MAM
731,ANDREA ZMELÍKOVÁ,3:34:46,F361,CZE,W35
732,EVA ŠEBRLOVÁ,3:34:46,F386,CZE,WAM
733,ROBERTO PAPI,3:34:47,1687,ITA,M40
734,DAVID ONDROUŠEK,3:34:51,1797,CZE,MAM
735,VLADIMÍR KÁCERÍK,3:34:52,3386,SVK,M50
736,CORINNE DEGOIS,3:34:54,F119,FRA,W35
737,NICOLA BELLINATO,3:34:55,2069,ITA,MAM
738,MICHAL TÁBORSKÝ,3:35:06,2032,CZE,M45
739,ANDREW HENDERSON,3:35:08,1659,GBR,MAM
741,VÁCLAV DVORÁK,3:35:10,969,CZE,MAM
740,PAVEL PICK,3:35:10,237,CZE,MAM
742,ERIK BANKS,3:35:11,1109,USA,M40
743,PETR NEJEDLÝ,3:35:12,2776,CZE,MAM
745,RENÉ ADAMÍK,3:35:13,1834,CZE,MAM
744,DANILO MEYRAT,3:35:13,369,SUI,M65
746,MICHAL ŠIŠKA,3:35:14,2088,CZE,MAM
747,JIRÍ FIŠER,3:35:16,2748,CZE,M40
748,PETR LUBERDA,3:35:21,3927,CZE,M40
749,MARTIN RUZICKA,3:35:22,1995,CZE,MAM
750,ROMAN NOVOTNÝ,3:35:23,2250,CZE,M40
752,PETR SKÝPALA,3:35:24,1858,CZE,MAM
751,JACQUES BROSIUS,3:35:24,1507,LUX,MAM
753,JOZEF CHOVANEC,3:35:25,3855,SVK,MAM
754,TOMÁŠ KOLÁR,3:35:26,1337,CZE,MAM
755,DAVID SPEIDEL,3:35:28,241,USA,M55
756,JOSEF SMOLA,3:35:33,106,CZE,M55
757,GIUSEPPE FICHERA,3:35:36,186,ITA,M50
758,JAROSLAV HURYCH,3:35:38,716,CZE,M45
759,RENÉ CAMFRLA,3:35:39,1719,CZE,M40
760,PETR KUCHAR,3:35:42,503,CZE,M55
761,ONDREJ JAŠEK,3:35:46,1930,CZE,MAM
762,MILAN MAKIŠ,3:35:48,3939,SVK,MAM
763,ZOLTÁN SZMOLNIK,3:35:48,1737,HUN,MAM
764,ENDRE KOVÁCS,3:35:49,2568,HUN,M45
765,JAROSLAV BÍZA,3:35:52,899,CZE,M55
766,ALESSANDRO MELANI,3:35:52,1048,ITA,M50
767,SILVANO PERROTTA,3:35:54,976,ITA,MAM
768,IVAN SZABÓ,3:35:57,289,SVK,MAM
769,XABIN MUGIKA TOLARETXIPI,3:35:57,2692,ESP,M45
771,JAN PEETERS,3:35:58,1169,BEL,M50
770,TOMÁŠ KUTMON,3:35:58,668,CZE,MAM
772,MILAN GAŠPAROVIC,3:35:59,3491,SVK,M40
773,MIROSLAV PATERA,3:36:00,3400,CZE,M45
774,STANISLAV MOLNÁR,3:36:00,2499,CZE,MAM
776,ERNST-MARTIN VOM BOVERT,3:36:07,547,GER,M40
775,RALF BRINKHOFF,3:36:07,548,GER,MAM
777,JIRÍ ŠPLÍCHAL,3:36:12,262,CZE,MAM
778,FEDERICO NACCARI,3:36:13,2337,ITA,MAM
779,CHRISTIAN MARCO,3:36:18,1397,FRA,M50
780,PREBEN AHLBURG,3:36:22,868,DEN,M50
781,ALOIS ŠATAVA,3:36:26,1668,CZE,MAM
782,JAN HORA,3:36:29,2141,CZE,MAM
783,MARTIN SHÁNEL,3:36:30,1723,CZE,MAM
784,THILO RIEDE,3:36:34,684,GER,MAM
785,DOMINIQUE MAHE,3:36:36,1124,FRA,M50
786,UNTO LEINIKKA,3:36:40,608,FIN,M55
787,WASSELET JEAN-MARC,3:36:45,889,FRA,M40
788,PETR DEZORT,3:36:46,3652,CZE,MAM
789,MILAN FURÍN,3:36:47,2366,SVK,M55
790,RICHARD BELLIDO,3:36:49,1147,FRA,MAM
791,GABRIELA RAKOVÁ,3:36:50,F171,CZE,WAM
792,PAVEL MEZERA,3:36:55,1074,CZE,M40
793,JEP VALLES MARCE,3:36:56,3872,ESP,M50
794,ONDREJ TEPLÝ,3:36:57,3739,CZE,MAM
795,ERHARD ZINK,3:36:59,2819,GER,M50
796,KVIDO BARTON,3:37:00,1678,CZE,MAM
797,ORTIZ GREGORY,3:37:02,517,FRA,MAM
798,ORESTE PARISI,3:37:03,2554,ITA,M45
799,JAN MARECEK,3:37:04,2039,CZE,MAM
800,ANTONÍN BÁBÍK,3:37:04,261,CZE,M45
801,LIBOR KURKA,3:37:07,3274,CZE,MAM
802,EMANUEL TREFON,3:37:07,1699,POL,M65
803,LUBOŠ TUNKL,3:37:12,896,CZE,M50
804,JOSÉ LUIS MARTINEZ SALAS,3:37:13,1134,ESP,MAM
805,RICARDO TUDELA MOLINA,3:37:13,1137,ESP,M45
806,MARTIN KOMÍNEK,3:37:13,852,CZE,MAM
807,YANN LE LEM,3:37:15,1122,FRA,MAM
808,GERARDO B. ROJAS,3:37:16,570,USA,M55
809,TAMÁS HODOSSY,3:37:17,882,SVK,MAM
810,GERARDO MANZANO MARTIN,3:37:19,1863,ESP,MAM
811,BRONISLAV HÝBL,3:37:20,184,CZE,M45
812,MATTHEW NUNES,3:37:23,941,GBR,MAM
813,ANDRZEJ SKONIECZNY,3:37:25,2890,POL,M50
814,PHILIPP RASTNER,3:37:27,1616,ITA,MAM
816,MILAN GRYGAR,3:37:29,2087,CZE,M50
815,TATSUYA YAMANAKA,3:37:29,296,JPN,M40
817,MARIANA PETROVA,3:37:31,F653,CZE,WAM
818,JAN TECL,3:37:31,356,CZE,M50
819,VLADIMÍR NOVÁK,3:37:37,1942,CZE,M50
821,MAREK KILARSKI,3:37:39,1083,POL,MAM
820,OLDRICH DVORSKÝ,3:37:39,801,CZE,M45
822,MARTIN BALŠÁNEK,3:37:45,268,CZE,MAM
823,GRZEGORZ ROGOZ,3:37:49,1275,POL,MAM
824,SAMUEL SILTANEN,3:37:50,3655,FIN,MAM
825,TOMÁŠ KRÁTKÝ,3:37:59,2495,CZE,M40
826,DRAHOMÍR JIRÁCEK,3:38:01,3912,CZE,M45
827,MARTIN JÍLEK,3:38:02,1077,CZE,MAM
828,YANNICK ISRAEL,3:38:04,811,FRA,M45
829,JEAN MICHEL CHELET,3:38:05,265,FRA,M50
830,LUBOŠ DVORÁK,3:38:11,1314,CZE,MAM
831,MIROSLAV ŠIMEK,3:38:12,323,CZE,M40
832,SAMIR KABBAJ,3:38:13,949,MAR,MAM
834,ANNA ROHULÁNOVÁ,3:38:14,F181,CZE,WAM
833,VOJTECH ROHULÁN,3:38:14,1235,CZE,MAM
835,GAUDENZIA DONAGRANDI,3:38:16,F899,ITA,W40
838,LUBOŠ PIVARCI,3:38:17,2040,CZE,MAM
836,ADAM SYKES,3:38:17,206,GBR,MAM
837,DAVID HEGNER,3:38:17,2054,CZE,MAM
839,FRANTIŠEK HORVÁTH,3:38:19,321,SVK,M40
840,LUDEK KUCERA,3:38:19,922,CZE,M50
841,DOUILLOT DOMINIQUE,3:38:24,569,FRA,M45
842,MARC ROCHARD,3:38:26,1145,FRA,M45
843,PAVEL SEDLÁK,3:38:27,535,CZE,MAM
844,STÉPHANE SALARI PECCICA,3:38:29,1555,FRA,MAM
846,GIANBATTISTA BREVI,3:38:34,2646,ITA,M45
845,EDWARD CLARK,3:38:34,2563,USA,MAM
847,LUKÁŠ SVOBODA,3:38:36,1370,CZE,MAM
848,- -,3:38:37,2072,CZE,MAM
849,THOMAS NORDGERLING,3:38:37,348,GER,M50
850,JOUSSE JEAN-MICHEL,3:38:40,3601,FRA,M50
853,JIRÍ GONCÁR,3:38:42,708,CZE,M50
852,ERASMUS DE GRANDE,3:38:42,3944,BEL,MAM
851,DANILO TESTA,3:38:42,3861,ITA,M55
854,VAUGHAN JAKEMAN,3:38:44,3773,NZL,MAM
856,TAINE BENNETT,3:38:46,3774,NZL,MAM
855,KATARINA LIPTAKOVA,3:38:46,F200,SVK,WAM
857,LUKÁŠ TLÁSKAL,3:38:47,1054,CZE,MAM
858,MARTÍN-PENASCO LUIS,3:38:47,1609,ESP,MAM
859,MIROSLAV PIETRULA,3:38:50,2180,CZE,MAM
860,PAVEL ZAVESKY,3:38:52,2547,CZE,M50
861,BRUNO LESSANUTTI,3:38:58,2765,ITA,M60
862,MICHEL SERVOZ,3:39:00,984,FRA,M50
863,MIROSLAV PODIVÍN,3:39:02,3963,CZE,MAM
865,MARCEL SOLÉ,3:39:04,3875,ESP,MAM
864,JOSEF MAREK,3:39:04,894,CZE,M50
866,OVE RASMUSSEN,3:39:05,869,DEN,M50
867,WIM KROL,3:39:06,665,NED,M45
868,ADAM VOTAVA,3:39:09,1399,CZE,MAM
869,HOFFMANN JEAN-LUC,3:39:10,938,FRA,M40
870,MIROSLAV OTAVA,3:39:12,302,CZE,M45
871,RADIM VOJTA,3:39:14,863,CZE,MAM
872,MARTIN HERMÁNEK,3:39:15,1999,CZE,MAM
873,MARCO LAZZERINI DENCHI,3:39:16,3853,ITA,MAM
875,VLADIMÍR CHLUM,3:39:17,2430,CZE,M40
874,GENNARO ANNIBALE,3:39:17,2556,ITA,M55
877,JIRÍ REN,3:39:18,1680,CZE,MAM
876,ROMAN ALDORF,3:39:18,1727,CZE,M40
878,MATEJ CHYTIL,3:39:22,923,CZE,MAM
879,ALENA VRÁTNÁ,3:39:23,F161,CZE,W40
880,ZDENEK KRÁL,3:39:26,805,CZE,M40
881,ANTONÍN SELUCKÝ,3:39:27,797,CZE,MAM
882,KAI PIRTTIJÄRVI,3:39:27,830,FIN,M45
884,PIETRO COLANGELO,3:39:29,749,ITA,M50
883,MATTHIAS WIECHERT,3:39:29,612,GER,M45
885,LUIS RUBIO,3:39:34,2076,ESP,M40
887,DUBRUIL XAVIER,3:39:35,956,FRA,MAM
886,IVO PELUCHA,3:39:35,2025,CZE,MAM
888,PETR MAŠEK,3:39:37,4023,CZE,MAM
890,MASSIMILIANO MARINELLI,3:39:38,1342,ITA,MAM
889,PAVEL KOS,3:39:38,1923,CZE,MAM
891,VLASTIMIL DANEK,3:39:46,3421,CZE,M45
892,VOJTECH KUBECEK,3:39:49,3629,CZE,MAM
893,DOUGLAS MCROBB,3:39:50,944,SCO,M55
894,JAN MAZÁK,3:39:52,1820,CZE,MAM
895,JAROMÍR MUSIL,3:39:54,1635,CZE,M45
896,SERGIO MORENO MATAIX,3:39:55,518,ESP,M45
898,HARRI HAKOVIRTA,3:39:57,2117,FIN,M40
897,CARMELO NUCIFORA,3:39:57,1926,ITA,M40
899,BALLAMAN MARLIS,3:39:58,F689,SUI,W45
900,PETR VUJTECH,3:39:58,2000,CZE,MAM
903,JIRÍ TOMÁNEK,3:39:59,2520,CZE,M45
901,ALAIN BARRETEAU,3:39:59,442,FRA,M50
902,RADEK BÍLÝ,3:39:59,3535,CZE,MAM
